순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
29,광주광역시,광산구,메가박스첨단,광주 광산구 앰코로 35-0,문화관광,공연시설,31175
30,광주광역시,북구,말바우시장,광주 북구 서방로81번길 27-0,쇼핑,시장,30361
31,광주광역시,서구,신세계백화점광주점신관,광주 서구 죽봉대로 61-0,쇼핑,백화점,29738
32,광주광역시,서구,광주아울렛,광주 서구 상무대로 627-0,쇼핑,쇼핑몰,29372
33,광주광역시,서구,금호월드,광주 서구 군분2로 54-0,쇼핑,쇼핑몰,27911
34,광주광역시,동구,홈플러스광주계림점,광주 동구 무등로 314-0,쇼핑,대형마트,26603
35,광주광역시,북구,국립광주박물관,광주 북구 하서로 110-0,문화관광,전시시설,22407
36,광주광역시,북구,NC백화점광주역점,광주 북구 경열로 249-0,쇼핑,백화점,22063
37,광주광역시,광산구,어등산CC,광주 광산구 무진대로 31-0,레저스포츠,육상레저스포츠,21285
38,광주광역시,서구,CGV광주상무,광주 서구 시청로 67-0,문화관광,공연시설,20996
39,광주광역시,서구,상무시민공원,광주 서구 상무자유로 59-0,문화관광,도시공원,20389
40,광주광역시,광산구,보이저첨단,광주 광산구 임방울대로826번길 19-20,쇼핑,쇼핑몰,19898
41,광주광역시,광산구,쌍암공원,광주 광산구 첨단중앙로182번길 39-0,문화관광,도시공원,19182
42,광주광역시,동구,증심사,광주 동구 증심사길 177-0,역사관광,종교성지,18620
43,광주광역시,북구,광주비엔날레전시관,광주 북구 비엔날레로 111-0,문화관광,전시시설,18595
44,광주광역시,서구,메가박스광주상무본관,광주 서구 시청로60번길 21-6,문화관광,공연시설,18484
45,광주광역시,서구,광주월드컵경기장,광주 서구 금화로 240-0,문화관광,레저스포츠시설,17404
46,광주광역시,광산구,CGV광주첨단,광주 광산구 임방울대로826번길 29-31,문화관광,공연시설,17219
47,광주광역시,광산구,우산월곡시장,광주 광산구 사암로 300-0,쇼핑,시장,17143
48,광주광역시,서구,CGV광주터미널,광주 서구 무진대로 904-0,문화관광,공연시설,16074
49,광주광역시,동구,남광주시장,광주 동구 제봉로 7-0,쇼핑,시장,15047
50,광주광역시,서구,풍암호수공원,광주 서구 회재로 973-0,문화관광,도시공원,14457
51,광주광역시,남구,무등시장,광주 남구 군분로 27-0,쇼핑,시장,14370
52,광주광역시,서구,518기념문화센터,광주 서구 내방로 152-0,문화관광,전시시설,14352
53,광주광역시,남구,빛고을CC,광주 남구 효우로 153-0,레저스포츠,육상레저스포츠,13460
