순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
212,부산광역시,중구,신동아시장,부산 중구 자갈치로 42-0,쇼핑,시장,10596
213,부산광역시,기장군,칠암방파제,부산 기장군 문오성길 0-0,자연관광,자연경관(하천/해양),10584
214,부산광역시,서구,부산국제수산물도매시장,부산 서구 원양로 35-0,쇼핑,시장,10457
215,부산광역시,기장군,용소웰빙공원,부산 기장군,문화관광,도시공원,10306
216,부산광역시,사상구,사상역,부산 사상구 광장로 108-0,기타관광,교통시설,10023
217,부산광역시,해운대구,클럽디오아시스,부산 해운대구 달맞이길 30-0,문화관광,테마공원,9998
218,부산광역시,부산진구,개금골목시장,부산 부산진구 복지로13번길 75-0,쇼핑,시장,9935
219,부산광역시,강서구,명지시장,부산 강서구 신포길 13-9,쇼핑,시장,9880
220,부산광역시,해운대구,소향씨어터신한카드홀,부산 해운대구 센텀중앙로 55-0,문화관광,공연시설,9853
221,부산광역시,해운대구,벡스코상상체험키즈월드,부산 해운대구 APEC로 30-0,문화관광,테마공원,9445
222,부산광역시,남구,CGV대연,부산 남구 수영로 305-0,문화관광,공연시설,9291
223,부산광역시,영도구,태종대온천,부산 영도구 태종로 808-0,체험관광,웰니스관광,9171
224,부산광역시,수영구,수영사적공원,부산 수영구,문화관광,도시공원,9067
225,부산광역시,동래구,복천박물관,부산 동래구 복천로 63-0,문화관광,전시시설,9028
226,부산광역시,동래구,부산해양자연사박물관,부산 동래구 우장춘로 175-0,문화관광,전시시설,8784
226,부산광역시,사상구,덕포시장,부산 사상구 사상로293번길 12-0,쇼핑,시장,8784
228,부산광역시,남구,평화공원,부산 남구,문화관광,도시공원,8515
229,부산광역시,동래구,롯데시네마동래,부산 동래구 중앙대로 1393-0,문화관광,공연시설,8388
230,부산광역시,동래구,동래시외버스정류소,부산 동래구 중앙대로1325번길 20-0,기타관광,교통시설,8369
231,부산광역시,사상구,사상근린공원,부산 사상구,문화관광,도시공원,8306
232,부산광역시,해운대구,롯데시네마센텀시티,부산 해운대구 센텀남대로 59-0,문화관광,공연시설,8300
233,부산광역시,기장군,좌천역,부산 기장군,기타관광,교통시설,8233
234,부산광역시,연제구,거제시장,부산 연제구 거제시장로14번길 28-0,쇼핑,시장,8153
235,부산광역시,연제구,연일시장,부산 연제구 고분로 24-0,쇼핑,시장,7853
236,부산광역시,해운대구,송림공원,부산 해운대구 해운대해변로 218-0,문화관광,도시공원,7734
237,부산광역시,기장군,정관온천,부산 기장군 정관8로 16-5,체험관광,웰니스관광,7651
238,부산광역시,사상구,사상구다누림센터,부산 사상구 가야대로196번길 51-0,문화관광,기타문화관광지,7637
239,부산광역시,동구,부산과학체험관,부산 동구 중앙대로260번길 11-0,문화관광,전시시설,7569
240,부산광역시,북구,구포시장,부산 북구 구포시장1길 17-0,쇼핑,시장,7383
241,부산광역시,금정구,부곡시장,부산 금정구 동부곡로 5-0,쇼핑,시장,7357
242,부산광역시,해운대구,해운대로데오아울렛,부산 해운대구 좌동순환로 473-0,쇼핑,대형마트,7268
243,부산광역시,해운대구,해운정사,부산 해운대구 우동2로 40-6,역사관광,종교성지,7191
244,부산광역시,남구,남구실내빙상장,부산 남구 백운포로 106-0,레저스포츠,육상레저스포츠,7184
245,부산광역시,기장군,롯데시네마동부산아울렛,부산 기장군 기장해안로 147-0,문화관광,공연시설,7139
246,부산광역시,수영구,금련산청소년수련원,부산 수영구 황령산로 156-0,레저스포츠,육상레저스포츠,7003
247,부산광역시,기장군,소원사,부산 기장군 정관중앙로 198-0,역사관광,종교성지,6991
248,부산광역시,사하구,낙동강하구에코센터,부산 사하구 낙동남로 1240-0,기타관광,기타관광,6958
249,부산광역시,기장군,히어로플레이파크정관점,부산 기장군 정관중앙로 45-0,문화관광,테마공원,6944
250,부산광역시,부산진구,성지곡수원지,부산 부산진구 새싹로 295-0,문화관광,복합관광시설,6897
251,부산광역시,남구,부산문화회관대극장,부산 남구 유엔평화로76번길 1-0,문화관광,공연시설,6798
252,부산광역시,강서구,김해체력단련장,부산 강서구,레저스포츠,육상레저스포츠,6758
253,부산광역시,연제구,한양프라자부산점,부산 연제구 명륜로 3-0,쇼핑,쇼핑몰,6696
254,부산광역시,중구,부산항연안여객터미널,부산 중구 충장대로 24-0,기타관광,교통시설,6685
255,부산광역시,중구,롯데시네마광복점,부산 중구 중앙대로 2-0,문화관광,공연시설,6662
256,부산광역시,기장군,신평소공원,부산 기장군 일광로 582-47,문화관광,도시공원,6596
257,부산광역시,강서구,명지동근린공원,부산 강서구 명지오션시티7로 30-0,문화관광,도시공원,6583
258,부산광역시,서구,감천항동방파제,부산 서구,자연관광,자연경관(하천/해양),6574
259,부산광역시,중구,부산영화체험박물관,부산 중구 대청로126번길 12-0,문화관광,전시시설,6342
260,부산광역시,사상구,부산청과,부산 사상구 농산물시장로 17-0,쇼핑,시장,6323
261,부산광역시,동래구,동래아이스링크,부산 동래구 충렬대로 420-0,레저스포츠,육상레저스포츠,6322
262,부산광역시,남구,뽀로로파크부산W스퀘어점,부산 남구 분포로 145-0,문화관광,테마공원,6305
263,부산광역시,금정구,서동시장,부산 금정구 서동로141번길 21-0,쇼핑,시장,6230
264,부산광역시,부산진구,런닝맨부산점,부산 부산진구 중앙대로 672-0,문화관광,테마공원,6210
265,부산광역시,해운대구,해운대유람선터미널,부산 해운대구 달맞이길62번길 33-1,기타관광,교통시설,6197
266,부산광역시,부산진구,양정청소년수련관,부산 부산진구 동평로405번길 85-0,레저스포츠,육상레저스포츠,6138
